ANO|CODIGO_LOCALIDAD|NOMBRE_LOCALIDAD|SEXO|EDAD|CURSODEVIDA|GRUPOEDAD|POBLACION_7
2023|12|Barrios Unidos|Mujeres|10|Infancia|10 a 14|618
2023|12|Barrios Unidos|Mujeres|28|Juventud|25 a 29|1475
2023|12|Barrios Unidos|Mujeres|35|Adultez|35 a 39|1331
2023|12|Barrios Unidos|Mujeres|46|Adultez|45 a 49|1046
2023|12|Barrios Unidos|Mujeres|65|Vejez|65 a 69|867
2023|12|Barrios Unidos|Mujeres|30|Adultez|30 a 34|1421
2023|12|Barrios Unidos|Mujeres|55|Adultez|55 a 59|953
2023|12|Barrios Unidos|Mujeres|73|Vejez|70 a 74|572
2023|12|Barrios Unidos|Mujeres|83|Vejez|80 a 84|257
2023|12|Barrios Unidos|Mujeres|74|Vejez|70 a 74|538
2023|12|Barrios Unidos|Mujeres|47|Adultez|45 a 49|997
2023|12|Barrios Unidos|Mujeres|85|Vejez|85 a 89|200
2023|12|Barrios Unidos|Mujeres|39|Adultez|35 a 39|1187
2023|12|Barrios Unidos|Mujeres|26|Juventud|25 a 29|1396
2023|12|Barrios Unidos|Mujeres|40|Adultez|40 a 44|1216
2023|12|Barrios Unidos|Mujeres|70|Vejez|70 a 74|702
2023|12|Barrios Unidos|Mujeres|93|Vejez|90 a 94|84
2023|13|Teusaquillo|Hombres|16|Adolescencia|15 a 19|556
2023|13|Teusaquillo|Hombres|28|Juventud|25 a 29|1469
2023|13|Teusaquillo|Hombres|44|Adultez|40 a 44|1127
2023|13|Teusaquillo|Hombres|41|Adultez|40 a 44|1227
2023|13|Teusaquillo|Hombres|71|Vejez|70 a 74|511
2023|13|Teusaquillo|Hombres|58|Adultez|55 a 59|840
2023|13|Teusaquillo|Hombres|7|Infancia|05 a 09|602
2023|13|Teusaquillo|Hombres|51|Adultez|50 a 54|775
2023|13|Teusaquillo|Hombres|57|Adultez|55 a 59|812
2023|13|Teusaquillo|Hombres|64|Vejez|60 a 64|765
2023|13|Teusaquillo|Hombres|98|Vejez|95 a 99|23
2023|13|Teusaquillo|Hombres|8|Infancia|05 a 09|576
2023|13|Teusaquillo|Hombres|12|Adolescencia|10 a 14|542
2023|13|Teusaquillo|Hombres|22|Juventud|20 a 24|951
2023|13|Teusaquillo|Hombres|94|Vejez|90 a 94|52
2023|13|Teusaquillo|Hombres|0|Primera infancia|00 a 04|707
2023|13|Teusaquillo|Hombres|21|Juventud|20 a 24|798
2023|13|Teusaquillo|Hombres|56|Adultez|55 a 59|798
2023|13|Teusaquillo|Hombres|69|Vejez|65 a 69|575
2023|13|Teusaquillo|Hombres|67|Vejez|65 a 69|682
2023|13|Teusaquillo|Hombres|79|Vejez|75 a 79|267
2023|13|Teusaquillo|Hombres|1|Primera infancia|00 a 04|684
2023|13|Teusaquillo|Hombres|52|Adultez|50 a 54|745
2023|13|Teusaquillo|Hombres|80|Vejez|80 a 84|252
2023|13|Teusaquillo|Hombres|45|Adultez|45 a 49|1064
2023|13|Teusaquillo|Hombres|90|Vejez|90 a 94|69
2023|13|Teusaquillo|Hombres|92|Vejez|90 a 94|56
2023|13|Teusaquillo|Hombres|49|Adultez|45 a 49|851
2023|13|Teusaquillo|Hombres|31|Adultez|30 a 34|1457
2023|13|Teusaquillo|Hombres|37|Adultez|35 a 39|1287
2023|13|Teusaquillo|Hombres|78|Vejez|75 a 79|296
2023|13|Teusaquillo|Hombres|55|Adultez|55 a 59|844
2023|13|Teusaquillo|Hombres|43|Adultez|40 a 44|1094
2023|13|Teusaquillo|Hombres|39|Adultez|35 a 39|1267
2023|13|Teusaquillo|Hombres|30|Adultez|30 a 34|1540
2023|13|Teusaquillo|Hombres|18|Juventud|15 a 19|627
2023|13|Teusaquillo|Hombres|34|Adultez|30 a 34|1358
2023|13|Teusaquillo|Hombres|54|Adultez|50 a 54|791
2023|13|Teusaquillo|Hombres|17|Adolescencia|15 a 19|552
2023|13|Teusaquillo|Hombres|53|Adultez|50 a 54|737
2023|13|Teusaquillo|Hombres|25|Juventud|25 a 29|1377
2023|13|Teusaquillo|Hombres|85|Vejez|85 a 89|129
2023|13|Teusaquillo|Hombres|6|Infancia|05 a 09|573
2023|13|Teusaquillo|Hombres|63|Vejez|60 a 64|812
2023|13|Teusaquillo|Hombres|66|Vejez|65 a 69|690
2023|13|Teusaquillo|Hombres|5|Primera infancia|05 a 09|598
2023|13|Teusaquillo|Hombres|38|Adultez|35 a 39|1293
2023|13|Teusaquillo|Hombres|50|Adultez|50 a 54|777
2023|13|Teusaquillo|Hombres|20|Juventud|20 a 24|737
2023|13|Teusaquillo|Hombres|32|Adultez|30 a 34|1456
2023|13|Teusaquillo|Hombres|75|Vejez|75 a 79|362
2023|13|Teusaquillo|Hombres|83|Vejez|80 a 84|186
2023|13|Teusaquillo|Hombres|4|Primera infancia|00 a 04|694
2023|13|Teusaquillo|Hombres|23|Juventud|20 a 24|1197
2023|13|Teusaquillo|Hombres|13|Adolescencia|10 a 14|486
2023|13|Teusaquillo|Hombres|61|Vejez|60 a 64|825
2023|13|Teusaquillo|Hombres|72|Vejez|70 a 74|467
2023|13|Teusaquillo|Hombres|65|Vejez|65 a 69|756
2023|13|Teusaquillo|Hombres|84|Vejez|80 a 84|165
2023|13|Teusaquillo|Hombres|9|Infancia|05 a 09|521
2023|13|Teusaquillo|Hombres|14|Adolescencia|10 a 14|509
2023|13|Teusaquillo|Hombres|33|Adultez|30 a 34|1406
2023|13|Teusaquillo|Hombres|96|Vejez|95 a 99|31
2023|13|Teusaquillo|Hombres|60|Vejez|60 a 64|868
2023|13|Teusaquillo|Hombres|77|Vejez|75 a 79|290
2023|13|Teusaquillo|Hombres|59|Adultez|55 a 59|863
2023|13|Teusaquillo|Hombres|70|Vejez|70 a 74|547
2023|13|Teusaquillo|Hombres|87|Vejez|85 a 89|114
2023|13|Teusaquillo|Hombres|99|Vejez|95 a 99|18
2023|13|Teusaquillo|Hombres|36|Adultez|35 a 39|1334
2023|13|Teusaquillo|Hombres|48|Adultez|45 a 49|904
2023|13|Teusaquillo|Hombres|97|Vejez|95 a 99|25
2023|13|Teusaquillo|Hombres|81|Vejez|80 a 84|191
2023|13|Teusaquillo|Hombres|15|Adolescencia|15 a 19|545
2023|13|Teusaquillo|Hombres|29|Adultez|25 a 29|1487
2023|13|Teusaquillo|Hombres|82|Vejez|80 a 84|192
2023|13|Teusaquillo|Hombres|2|Primera infancia|00 a 04|723
2023|13|Teusaquillo|Hombres|27|Juventud|25 a 29|1385
2023|13|Teusaquillo|Hombres|42|Adultez|40 a 44|1221
2023|13|Teusaquillo|Hombres|73|Vejez|70 a 74|415
2023|13|Teusaquillo|Hombres|86|Vejez|85 a 89|133
2023|13|Teusaquillo|Hombres|93|Vejez|90 a 94|53
2023|13|Teusaquillo|Hombres|35|Adultez|35 a 39|1299
2023|13|Teusaquillo|Hombres|46|Adultez|45 a 49|1022
2023|13|Teusaquillo|Hombres|74|Vejez|70 a 74|386
2023|13|Teusaquillo|Hombres|95|Vejez|95 a 99|40
2023|13|Teusaquillo|Hombres|62|Vejez|60 a 64|799
2023|13|Teusaquillo|Hombres|76|Vejez|75 a 79|349
2023|13|Teusaquillo|Hombres|91|Vejez|90 a 94|64
2023|13|Teusaquillo|Hombres|40|Adultez|40 a 44|1264
2023|13|Teusaquillo|Hombres|19|Juventud|15 a 19|695
2023|13|Teusaquillo|Hombres|26|Juventud|25 a 29|1363
2023|13|Teusaquillo|Hombres|47|Adultez|45 a 49|962
2023|13|Teusaquillo|Hombres|89|Vejez|85 a 89|89
2023|13|Teusaquillo|Hombres|11|Infancia|10 a 14|522
2023|13|Teusaquillo|Hombres|68|Vejez|65 a 69|595
2023|13|Teusaquillo|Hombres|88|Vejez|85 a 89|100
2023|13|Teusaquillo|Hombres|10|Infancia|10 a 14|485
2023|13|Teusaquillo|Hombres|24|Juventud|20 a 24|1260
2023|13|Teusaquillo|Hombres|100|Vejez|100 o más|67
2023|13|Teusaquillo|Hombres|3|Primera infancia|00 a 04|711
2023|13|Teusaquillo|Mujeres|7|Infancia|05 a 09|597
2023|13|Teusaquillo|Mujeres|55|Adultez|55 a 59|1251
2023|13|Teusaquillo|Mujeres|84|Vejez|80 a 84|300
2023|13|Teusaquillo|Mujeres|81|Vejez|80 a 84|349
2023|13|Teusaquillo|Mujeres|45|Adultez|45 a 49|1438
2023|13|Teusaquillo|Mujeres|1|Primera infancia|00 a 04|867
2023|13|Teusaquillo|Mujeres|18|Juventud|15 a 19|780
2023|13|Teusaquillo|Mujeres|31|Adultez|30 a 34|2059
2023|13|Teusaquillo|Mujeres|74|Vejez|70 a 74|682
2023|13|Teusaquillo|Mujeres|89|Vejez|85 a 89|157
2023|13|Teusaquillo|Mujeres|22|Juventud|20 a 24|1165
2023|13|Teusaquillo|Mujeres|25|Juventud|25 a 29|1669
2023|13|Teusaquillo|Mujeres|72|Vejez|70 a 74|766
2023|13|Teusaquillo|Mujeres|78|Vejez|75 a 79|465
2023|13|Teusaquillo|Mujeres|88|Vejez|85 a 89|199
2023|13|Teusaquillo|Mujeres|65|Vejez|65 a 69|1142
2023|13|Teusaquillo|Mujeres|99|Vejez|95 a 99|43
2023|13|Teusaquillo|Mujeres|97|Vejez|95 a 99|54
2023|13|Teusaquillo|Mujeres|5|Primera infancia|05 a 09|627
2023|13|Teusaquillo|Mujeres|21|Juventud|20 a 24|1102
2023|13|Teusaquillo|Mujeres|40|Adultez|40 a 44|1702
2023|13|Teusaquillo|Mujeres|85|Vejez|85 a 89|235
2023|13|Teusaquillo|Mujeres|90|Vejez|90 a 94|138
2023|13|Teusaquillo|Mujeres|17|Adolescencia|15 a 19|761
2023|13|Teusaquillo|Mujeres|29|Adultez|25 a 29|1998
2023|13|Teusaquillo|Mujeres|71|Vejez|70 a 74|805
2023|13|Teusaquillo|Mujeres|70|Vejez|70 a 74|884
2023|13|Teusaquillo|Mujeres|75|Vejez|75 a 79|601
2023|13|Teusaquillo|Mujeres|13|Adolescencia|10 a 14|682
2023|13|Teusaquillo|Mujeres|44|Adultez|40 a 44|1508
2023|13|Teusaquillo|Mujeres|62|Vejez|60 a 64|1236
2023|13|Teusaquillo|Mujeres|4|Primera infancia|00 a 04|671
2023|13|Teusaquillo|Mujeres|8|Infancia|05 a 09|669
2023|13|Teusaquillo|Mujeres|60|Vejez|60 a 64|1255
2023|13|Teusaquillo|Mujeres|82|Vejez|80 a 84|313
2023|13|Teusaquillo|Mujeres|43|Adultez|40 a 44|1598
2023|13|Teusaquillo|Mujeres|2|Primera infancia|00 a 04|677
2023|13|Teusaquillo|Mujeres|10|Infancia|10 a 14|653
2023|13|Teusaquillo|Mujeres|11|Infancia|10 a 14|666
2023|13|Teusaquillo|Mujeres|51|Adultez|50 a 54|1153
2023|13|Teusaquillo|Mujeres|83|Vejez|80 a 84|341
2023|13|Teusaquillo|Mujeres|94|Vejez|90 a 94|80
2023|13|Teusaquillo|Mujeres|98|Vejez|95 a 99|37
2023|13|Teusaquillo|Mujeres|12|Adolescencia|10 a 14|657
2023|13|Teusaquillo|Mujeres|36|Adultez|35 a 39|1900
2023|13|Teusaquillo|Mujeres|24|Juventud|20 a 24|1489
2023|13|Teusaquillo|Mujeres|41|Adultez|40 a 44|1693
2023|13|Teusaquillo|Mujeres|56|Adultez|55 a 59|1190
2023|13|Teusaquillo|Mujeres|67|Vejez|65 a 69|1050
2023|13|Teusaquillo|Mujeres|77|Vejez|75 a 79|522
2023|13|Teusaquillo|Mujeres|3|Primera infancia|00 a 04|671
2023|13|Teusaquillo|Mujeres|32|Adultez|30 a 34|2003
2023|13|Teusaquillo|Mujeres|26|Juventud|25 a 29|1806
2023|13|Teusaquillo|Mujeres|35|Adultez|35 a 39|1924
2023|13|Teusaquillo|Mujeres|38|Adultez|35 a 39|1776
2023|13|Teusaquillo|Mujeres|50|Adultez|50 a 54|1142
2023|13|Teusaquillo|Mujeres|76|Vejez|75 a 79|551
2023|13|Teusaquillo|Mujeres|16|Adolescencia|15 a 19|689
2023|13|Teusaquillo|Mujeres|34|Adultez|30 a 34|1965
2023|13|Teusaquillo|Mujeres|91|Vejez|90 a 94|127
2023|13|Teusaquillo|Mujeres|92|Vejez|90 a 94|105
2023|13|Teusaquillo|Mujeres|58|Adultez|55 a 59|1367
2023|13|Teusaquillo|Mujeres|57|Adultez|55 a 59|1247
2023|13|Teusaquillo|Mujeres|86|Vejez|85 a 89|237
2023|13|Teusaquillo|Mujeres|39|Adultez|35 a 39|1769
2023|13|Teusaquillo|Mujeres|52|Adultez|50 a 54|1178
2023|13|Teusaquillo|Mujeres|80|Vejez|80 a 84|395
2023|13|Teusaquillo|Mujeres|53|Adultez|50 a 54|1215
2023|13|Teusaquillo|Mujeres|96|Vejez|95 a 99|66
2023|13|Teusaquillo|Mujeres|27|Juventud|25 a 29|1838
2023|13|Teusaquillo|Mujeres|46|Adultez|45 a 49|1319
2023|13|Teusaquillo|Mujeres|15|Adolescencia|15 a 19|684
2023|13|Teusaquillo|Mujeres|42|Adultez|40 a 44|1627
2023|13|Teusaquillo|Mujeres|6|Infancia|05 a 09|654
2023|13|Teusaquillo|Mujeres|28|Juventud|25 a 29|1893
2023|13|Teusaquillo|Mujeres|61|Vejez|60 a 64|1345
2023|13|Teusaquillo|Mujeres|95|Vejez|95 a 99|79
2023|13|Teusaquillo|Mujeres|100|Vejez|100 o más|106
2023|13|Teusaquillo|Mujeres|14|Adolescencia|10 a 14|708
2023|13|Teusaquillo|Mujeres|19|Juventud|15 a 19|845
2023|13|Teusaquillo|Mujeres|37|Adultez|35 a 39|1830
2023|13|Teusaquillo|Mujeres|48|Adultez|45 a 49|1224
2023|13|Teusaquillo|Mujeres|69|Vejez|65 a 69|858
2023|13|Teusaquillo|Mujeres|47|Adultez|45 a 49|1300
2023|13|Teusaquillo|Mujeres|66|Vejez|65 a 69|1065
2023|13|Teusaquillo|Mujeres|9|Infancia|05 a 09|693
2023|13|Teusaquillo|Mujeres|23|Juventud|20 a 24|1374
2023|13|Teusaquillo|Mujeres|64|Vejez|60 a 64|1133
2023|13|Teusaquillo|Mujeres|0|Primera infancia|00 a 04|662
2023|13|Teusaquillo|Mujeres|30|Adultez|30 a 34|2044
2023|13|Teusaquillo|Mujeres|49|Adultez|45 a 49|1248
2023|13|Teusaquillo|Mujeres|20|Juventud|20 a 24|942
2023|13|Teusaquillo|Mujeres|63|Vejez|60 a 64|1212
2023|13|Teusaquillo|Mujeres|73|Vejez|70 a 74|683
2023|13|Teusaquillo|Mujeres|33|Adultez|30 a 34|2053
2023|13|Teusaquillo|Mujeres|54|Adultez|50 a 54|1178
2023|13|Teusaquillo|Mujeres|59|Adultez|55 a 59|1358
2023|13|Teusaquillo|Mujeres|79|Vejez|75 a 79|410
2023|13|Teusaquillo|Mujeres|87|Vejez|85 a 89|216
2023|13|Teusaquillo|Mujeres|68|Vejez|65 a 69|990
2023|13|Teusaquillo|Mujeres|93|Vejez|90 a 94|95
2023|14|Los Mártires|Hombres|29|Adultez|25 a 29|880
2023|14|Los Mártires|Hombres|33|Adultez|30 a 34|725
2023|14|Los Mártires|Hombres|55|Adultez|55 a 59|323
2023|14|Los Mártires|Hombres|71|Vejez|70 a 74|175
2023|14|Los Mártires|Hombres|28|Juventud|25 a 29|868
2023|14|Los Mártires|Hombres|60|Vejez|60 a 64|275
2023|14|Los Mártires|Hombres|69|Vejez|65 a 69|192
2023|14|Los Mártires|Hombres|9|Infancia|05 a 09|429
2023|14|Los Mártires|Hombres|39|Adultez|35 a 39|511
2023|14|Los Mártires|Hombres|35|Adultez|35 a 39|623
2023|14|Los Mártires|Hombres|24|Juventud|20 a 24|763
2023|14|Los Mártires|Hombres|75|Vejez|75 a 79|122
2023|14|Los Mártires|Hombres|52|Adultez|50 a 54|314
2023|14|Los Mártires|Hombres|100|Vejez|100 o más|5
2023|14|Los Mártires|Hombres|23|Juventud|20 a 24|713
2023|14|Los Mártires|Hombres|85|Vejez|85 a 89|42
2023|14|Los Mártires|Hombres|38|Adultez|35 a 39|544
2023|14|Los Mártires|Hombres|17|Adolescencia|15 a 19|398
2023|14|Los Mártires|Hombres|48|Adultez|45 a 49|341
2023|14|Los Mártires|Hombres|77|Vejez|75 a 79|99
2023|14|Los Mártires|Hombres|22|Juventud|20 a 24|681
2023|14|Los Mártires|Hombres|34|Adultez|30 a 34|659
2023|14|Los Mártires|Hombres|50|Adultez|50 a 54|347
2023|14|Los Mártires|Hombres|91|Vejez|90 a 94|19
2023|14|Los Mártires|Hombres|5|Primera infancia|05 a 09|446
2023|14|Los Mártires|Hombres|57|Adultez|55 a 59|339
2023|14|Los Mártires|Hombres|44|Adultez|40 a 44|418
2023|14|Los Mártires|Hombres|56|Adultez|55 a 59|350
2023|14|Los Mártires|Hombres|66|Vejez|65 a 69|252
2023|14|Los Mártires|Hombres|61|Vejez|60 a 64|291
2023|14|Los Mártires|Hombres|76|Vejez|75 a 79|116
2023|14|Los Mártires|Hombres|0|Primera infancia|00 a 04|439
2023|14|Los Mártires|Hombres|2|Primera infancia|00 a 04|479
2023|14|Los Mártires|Hombres|14|Adolescencia|10 a 14|349
2023|14|Los Mártires|Hombres|20|Juventud|20 a 24|485
2023|14|Los Mártires|Hombres|37|Adultez|35 a 39|596
2023|14|Los Mártires|Hombres|53|Adultez|50 a 54|324
2023|14|Los Mártires|Hombres|51|Adultez|50 a 54|339
2023|14|Los Mártires|Hombres|73|Vejez|70 a 74|153
2023|14|Los Mártires|Hombres|99|Vejez|95 a 99|1
2023|14|Los Mártires|Hombres|16|Adolescencia|15 a 19|376
2023|14|Los Mártires|Hombres|21|Juventud|20 a 24|601
2023|14|Los Mártires|Hombres|94|Vejez|90 a 94|9
2023|14|Los Mártires|Hombres|36|Adultez|35 a 39|587
2023|14|Los Mártires|Hombres|46|Adultez|45 a 49|385
2023|14|Los Mártires|Hombres|59|Adultez|55 a 59|318
2023|14|Los Mártires|Hombres|84|Vejez|80 a 84|46
2023|14|Los Mártires|Hombres|97|Vejez|95 a 99|3
2023|14|Los Mártires|Hombres|42|Adultez|40 a 44|501
2023|14|Los Mártires|Hombres|65|Vejez|65 a 69|268
2023|14|Los Mártires|Hombres|81|Vejez|80 a 84|61
2023|14|Los Mártires|Hombres|78|Vejez|75 a 79|90
2023|14|Los Mártires|Hombres|79|Vejez|75 a 79|86
2023|14|Los Mártires|Hombres|68|Vejez|65 a 69|230
2023|14|Los Mártires|Hombres|82|Vejez|80 a 84|52
2023|14|Los Mártires|Hombres|63|Vejez|60 a 64|295
2023|14|Los Mártires|Hombres|6|Infancia|05 a 09|422
2023|14|Los Mártires|Hombres|43|Adultez|40 a 44|456
2023|14|Los Mártires|Hombres|96|Vejez|95 a 99|7
2023|14|Los Mártires|Hombres|18|Juventud|15 a 19|439
2023|14|Los Mártires|Hombres|40|Adultez|40 a 44|515
2023|14|Los Mártires|Hombres|72|Vejez|70 a 74|140
2023|14|Los Mártires|Hombres|70|Vejez|70 a 74|190
2023|14|Los Mártires|Hombres|62|Vejez|60 a 64|299
2023|14|Los Mártires|Hombres|92|Vejez|90 a 94|14
2023|14|Los Mártires|Hombres|26|Juventud|25 a 29|835
2023|14|Los Mártires|Hombres|27|Juventud|25 a 29|870
2023|14|Los Mártires|Hombres|67|Vejez|65 a 69|236
2023|14|Los Mártires|Hombres|13|Adolescencia|10 a 14|379
2023|14|Los Mártires|Hombres|1|Primera infancia|00 a 04|434
2023|14|Los Mártires|Hombres|12|Adolescencia|10 a 14|371
2023|14|Los Mártires|Hombres|74|Vejez|70 a 74|131
2023|14|Los Mártires|Hombres|8|Infancia|05 a 09|424
2023|14|Los Mártires|Hombres|31|Adultez|30 a 34|763
2023|14|Los Mártires|Hombres|83|Vejez|80 a 84|54
2023|14|Los Mártires|Hombres|90|Vejez|90 a 94|19
2023|14|Los Mártires|Hombres|45|Adultez|45 a 49|395
2023|14|Los Mártires|Hombres|25|Juventud|25 a 29|803
2023|14|Los Mártires|Hombres|93|Vejez|90 a 94|10
2023|14|Los Mártires|Hombres|95|Vejez|95 a 99|6
2023|14|Los Mártires|Hombres|41|Adultez|40 a 44|506
2023|14|Los Mártires|Hombres|49|Adultez|45 a 49|378
2023|14|Los Mártires|Hombres|88|Vejez|85 a 89|23
2023|14|Los Mártires|Hombres|11|Infancia|10 a 14|359
2023|14|Los Mártires|Hombres|54|Adultez|50 a 54|327
2023|14|Los Mártires|Hombres|86|Vejez|85 a 89|42
2023|14|Los Mártires|Hombres|80|Vejez|80 a 84|70
2023|14|Los Mártires|Hombres|89|Vejez|85 a 89|21
2023|14|Los Mártires|Hombres|4|Primera infancia|00 a 04|521
2023|14|Los Mártires|Hombres|3|Primera infancia|00 a 04|481
2023|14|Los Mártires|Hombres|7|Infancia|05 a 09|453
2023|14|Los Mártires|Hombres|10|Infancia|10 a 14|386
2023|14|Los Mártires|Hombres|19|Juventud|15 a 19|436
2023|14|Los Mártires|Hombres|15|Adolescencia|15 a 19|358
2023|14|Los Mártires|Hombres|47|Adultez|45 a 49|371
2023|14|Los Mártires|Hombres|58|Adultez|55 a 59|316
2023|14|Los Mártires|Hombres|30|Adultez|30 a 34|817
2023|14|Los Mártires|Hombres|87|Vejez|85 a 89|37
2023|14|Los Mártires|Hombres|32|Adultez|30 a 34|750
2023|14|Los Mártires|Hombres|64|Vejez|60 a 64|262
2023|14|Los Mártires|Hombres|98|Vejez|95 a 99|3
2023|14|Los Mártires|Mujeres|16|Adolescencia|15 a 19|488
2023|14|Los Mártires|Mujeres|43|Adultez|40 a 44|633
2023|14|Los Mártires|Mujeres|84|Vejez|80 a 84|69
2023|14|Los Mártires|Mujeres|85|Vejez|85 a 89|67
2023|14|Los Mártires|Mujeres|2|Primera infancia|00 a 04|536
2023|14|Los Mártires|Mujeres|18|Juventud|15 a 19|602
2023|14|Los Mártires|Mujeres|66|Vejez|65 a 69|353
2023|14|Los Mártires|Mujeres|0|Primera infancia|00 a 04|494
2023|14|Los Mártires|Mujeres|12|Adolescencia|10 a 14|498
2023|14|Los Mártires|Mujeres|30|Adultez|30 a 34|1071
2023|14|Los Mártires|Mujeres|82|Vejez|80 a 84|85
2023|14|Los Mártires|Mujeres|7|Infancia|05 a 09|508
2023|14|Los Mártires|Mujeres|17|Adolescencia|15 a 19|534
2023|14|Los Mártires|Mujeres|97|Vejez|95 a 99|10
2023|14|Los Mártires|Mujeres|98|Vejez|95 a 99|3
2023|14|Los Mártires|Mujeres|3|Primera infancia|00 a 04|531
2023|14|Los Mártires|Mujeres|5|Primera infancia|05 a 09|508
2023|14|Los Mártires|Mujeres|44|Adultez|40 a 44|556
2023|14|Los Mártires|Mujeres|58|Adultez|55 a 59|581
2023|14|Los Mártires|Mujeres|13|Adolescencia|10 a 14|476
2023|14|Los Mártires|Mujeres|51|Adultez|50 a 54|574
2023|14|Los Mártires|Mujeres|79|Vejez|75 a 79|142
2023|14|Los Mártires|Mujeres|78|Vejez|75 a 79|145
2023|14|Los Mártires|Mujeres|57|Adultez|55 a 59|580
2023|14|Los Mártires|Mujeres|62|Vejez|60 a 64|471
2023|14|Los Mártires|Mujeres|67|Vejez|65 a 69|321
2023|14|Los Mártires|Mujeres|19|Juventud|15 a 19|648
2023|14|Los Mártires|Mujeres|41|Adultez|40 a 44|738
2023|14|Los Mártires|Mujeres|61|Vejez|60 a 64|528
2023|14|Los Mártires|Mujeres|65|Vejez|65 a 69|377
2023|14|Los Mártires|Mujeres|6|Infancia|05 a 09|495
2023|14|Los Mártires|Mujeres|50|Adultez|50 a 54|580
2023|14|Los Mártires|Mujeres|10|Infancia|10 a 14|526
2023|14|Los Mártires|Mujeres|28|Juventud|25 a 29|1169
2023|14|Los Mártires|Mujeres|80|Vejez|80 a 84|120
2023|14|Los Mártires|Mujeres|34|Adultez|30 a 34|955
2023|14|Los Mártires|Mujeres|46|Adultez|45 a 49|562
2023|14|Los Mártires|Mujeres|53|Adultez|50 a 54|592
2023|14|Los Mártires|Mujeres|73|Vejez|70 a 74|226
2023|14|Los Mártires|Mujeres|25|Juventud|25 a 29|1022
2023|14|Los Mártires|Mujeres|39|Adultez|35 a 39|756
2023|14|Los Mártires|Mujeres|83|Vejez|80 a 84|69
2023|14|Los Mártires|Mujeres|33|Adultez|30 a 34|1035
2023|14|Los Mártires|Mujeres|75|Vejez|75 a 79|194
2023|14|Los Mártires|Mujeres|27|Juventud|25 a 29|1128
2023|14|Los Mártires|Mujeres|42|Adultez|40 a 44|661
2023|14|Los Mártires|Mujeres|45|Adultez|45 a 49|561
2023|14|Los Mártires|Mujeres|92|Vejez|90 a 94|24
2023|14|Los Mártires|Mujeres|87|Vejez|85 a 89|49
2023|14|Los Mártires|Mujeres|40|Adultez|40 a 44|742
2023|14|Los Mártires|Mujeres|59|Adultez|55 a 59|551
2023|14|Los Mártires|Mujeres|60|Vejez|60 a 64|535
2023|14|Los Mártires|Mujeres|22|Juventud|20 a 24|831
2023|14|Los Mártires|Mujeres|37|Adultez|35 a 39|865
2023|14|Los Mártires|Mujeres|81|Vejez|80 a 84|101
2023|14|Los Mártires|Mujeres|35|Adultez|35 a 39|918
2023|14|Los Mártires|Mujeres|21|Juventud|20 a 24|699
2023|14|Los Mártires|Mujeres|32|Adultez|30 a 34|1035
2023|14|Los Mártires|Mujeres|56|Adultez|55 a 59|602
2023|14|Los Mártires|Mujeres|9|Infancia|05 a 09|505
2023|14|Los Mártires|Mujeres|68|Vejez|65 a 69|312
2023|14|Los Mártires|Mujeres|91|Vejez|90 a 94|26
2023|14|Los Mártires|Mujeres|55|Adultez|55 a 59|609
2023|14|Los Mártires|Mujeres|63|Vejez|60 a 64|430
2023|14|Los Mártires|Mujeres|72|Vejez|70 a 74|229
2023|14|Los Mártires|Mujeres|24|Juventud|20 a 24|970
2023|14|Los Mártires|Mujeres|69|Vejez|65 a 69|304
2023|14|Los Mártires|Mujeres|49|Adultez|45 a 49|580
2023|14|Los Mártires|Mujeres|93|Vejez|90 a 94|21
2023|14|Los Mártires|Mujeres|70|Vejez|70 a 74|287
2023|14|Los Mártires|Mujeres|4|Primera infancia|00 a 04|516
2023|14|Los Mártires|Mujeres|11|Infancia|10 a 14|534
2023|14|Los Mártires|Mujeres|29|Adultez|25 a 29|1075
2023|14|Los Mártires|Mujeres|76|Vejez|75 a 79|174
2023|14|Los Mártires|Mujeres|90|Vejez|90 a 94|32
2023|14|Los Mártires|Mujeres|96|Vejez|95 a 99|11
2023|14|Los Mártires|Mujeres|64|Vejez|60 a 64|428
2023|14|Los Mártires|Mujeres|95|Vejez|95 a 99|13
2023|14|Los Mártires|Mujeres|15|Adolescencia|15 a 19|462
2023|14|Los Mártires|Mujeres|38|Adultez|35 a 39|814
2023|14|Los Mártires|Mujeres|48|Adultez|45 a 49|596
2023|14|Los Mártires|Mujeres|89|Vejez|85 a 89|34
2023|14|Los Mártires|Mujeres|100|Vejez|100 o más|15
2023|14|Los Mártires|Mujeres|52|Adultez|50 a 54|562
2023|14|Los Mártires|Mujeres|14|Adolescencia|10 a 14|505
2023|14|Los Mártires|Mujeres|31|Adultez|30 a 34|1067
2023|14|Los Mártires|Mujeres|77|Vejez|75 a 79|150
2023|14|Los Mártires|Mujeres|88|Vejez|85 a 89|48
2023|14|Los Mártires|Mujeres|94|Vejez|90 a 94|18
2023|14|Los Mártires|Mujeres|1|Primera infancia|00 a 04|535
2023|14|Los Mártires|Mujeres|23|Juventud|20 a 24|902
2023|14|Los Mártires|Mujeres|47|Adultez|45 a 49|570
2023|14|Los Mártires|Mujeres|74|Vejez|70 a 74|243
2023|14|Los Mártires|Mujeres|86|Vejez|85 a 89|45
2023|14|Los Mártires|Mujeres|99|Vejez|95 a 99|3
